Request id,Pickup point,Driver id,Status,Request timestamp,Request Date ,Request Time,Drop timestamp,Drop Date ,Time
4814,Airport,219,Trip Completed,14-07-2016 17:17,14-07-2016,17:17:31,14-07-2016 17:59,14-07-2016,17:59:00
5878,City,219,Trip Completed,15-07-2016 09:33,15-07-2016,09:33:34,15-07-2016 10:30,15-07-2016,10:30:26
6076,Airport,219,Trip Completed,15-07-2016 14:13,15-07-2016,14:13:38,15-07-2016 14:45,15-07-2016,14:45:27
609,City,220,Trip Completed,11-07-2016 11:52,11-07-2016,11:52:00,11-07-2016 12:47,11-07-2016,12:47:00
1414,Airport,220,Trip Completed,12-07-2016 03:25,12-07-2016,03:25:00,12-07-2016 04:33,12-07-2016,04:33:00
1713,Airport,220,Trip Completed,12-07-2016 08:08,12-07-2016,08:08:00,12-07-2016 08:45,12-07-2016,08:45:00
1991,City,220,Trip Completed,12-07-2016 12:32,12-07-2016,12:32:00,12-07-2016 13:21,12-07-2016,13:21:00
2082,Airport,220,Trip Completed,12-07-2016 15:42,12-07-2016,15:42:00,12-07-2016 16:38,12-07-2016,16:38:00
2798,City,220,Trip Completed,13-07-2016 04:51,13-07-2016,04:51:23,13-07-2016 05:25,13-07-2016,05:25:32
3763,City,220,Trip Completed,13-07-2016 20:35,13-07-2016,20:35:37,13-07-2016 21:39,13-07-2016,21:39:13
4091,Airport,220,Trip Completed,14-07-2016 03:00,14-07-2016,03:00:20,14-07-2016 03:36,14-07-2016,03:36:42
4372,City,220,Trip Completed,14-07-2016 07:32,14-07-2016,07:32:52,14-07-2016 08:49,14-07-2016,08:49:55
4609,City,220,Trip Completed,14-07-2016 10:26,14-07-2016,10:26:23,14-07-2016 11:32,14-07-2016,11:32:19
4949,Airport,220,Trip Completed,14-07-2016 18:28,14-07-2016,18:28:29,14-07-2016 18:58,14-07-2016,18:58:25
6004,Airport,220,Trip Completed,15-07-2016 12:12,15-07-2016,12:12:56,15-07-2016 13:25,15-07-2016,13:25:34
304,City,221,Trip Completed,11-07-2016 07:21,11-07-2016,07:21:00,11-07-2016 07:50,11-07-2016,07:50:00
700,City,221,Trip Completed,11-07-2016 14:05,11-07-2016,14:05:00,11-07-2016 14:40,11-07-2016,14:40:00
1708,Airport,221,Trip Completed,12-07-2016 08:10,12-07-2016,08:10:00,12-07-2016 08:39,12-07-2016,08:39:00
1918,City,221,Trip Completed,12-07-2016 10:56,12-07-2016,10:56:00,12-07-2016 12:10,12-07-2016,12:10:00
2067,Airport,221,Trip Completed,12-07-2016 15:13,12-07-2016,15:13:00,12-07-2016 16:14,12-07-2016,16:14:00
3632,City,221,Trip Completed,13-07-2016 19:02,13-07-2016,19:02:42,13-07-2016 20:07,13-07-2016,20:07:03
4332,City,221,Trip Completed,14-07-2016 07:10,14-07-2016,07:10:55,14-07-2016 08:06,14-07-2016,08:06:45
4875,City,221,Trip Completed,14-07-2016 17:50,14-07-2016,17:50:24,14-07-2016 18:31,14-07-2016,18:31:45
5108,City,221,Trip Completed,14-07-2016 20:03,14-07-2016,20:03:55,14-07-2016 20:30,14-07-2016,20:30:49
5683,Airport,221,Trip Completed,15-07-2016 07:15,15-07-2016,07:15:56,15-07-2016 08:00,15-07-2016,08:00:10
5976,Airport,221,Trip Completed,15-07-2016 11:10,15-07-2016,11:10:14,15-07-2016 12:32,15-07-2016,12:32:18
6229,City,221,Trip Completed,15-07-2016 17:43,15-07-2016,17:43:20,15-07-2016 18:31,15-07-2016,18:31:48
6478,Airport,221,Trip Completed,15-07-2016 20:14,15-07-2016,20:14:02,15-07-2016 20:58,15-07-2016,20:58:08
1295,City,222,Trip Completed,11-07-2016 22:25,11-07-2016,22:25:00,11-07-2016 23:03,11-07-2016,23:03:00
1829,Airport,222,Trip Completed,12-07-2016 09:33,12-07-2016,09:33:00,12-07-2016 10:20,12-07-2016,10:20:00
2135,City,222,Trip Completed,12-07-2016 17:12,12-07-2016,17:12:00,12-07-2016 17:58,12-07-2016,17:58:00
2719,City,222,Trip Completed,13-07-2016 02:10,13-07-2016,02:10:23,13-07-2016 02:52,13-07-2016,02:52:06
3016,Airport,222,Trip Completed,13-07-2016 07:30,13-07-2016,07:30:01,13-07-2016 08:11,13-07-2016,08:11:25
4065,City,222,Trip Completed,14-07-2016 01:54,14-07-2016,01:54:08,14-07-2016 02:43,14-07-2016,02:43:27
4911,City,222,Trip Completed,14-07-2016 18:09,14-07-2016,18:09:46,14-07-2016 19:07,14-07-2016,19:07:03
5338,Airport,222,Trip Completed,14-07-2016 22:27,14-07-2016,22:27:13,14-07-2016 23:34,14-07-2016,23:34:06
6086,City,222,Trip Completed,15-07-2016 14:22,15-07-2016,14:22:11,15-07-2016 15:18,15-07-2016,15:18:36
6457,Airport,222,Trip Completed,15-07-2016 20:06,15-07-2016,20:06:36,15-07-2016 21:19,15-07-2016,21:19:51
330,Airport,223,Trip Completed,11-07-2016 07:39,11-07-2016,07:39:00,11-07-2016 08:52,11-07-2016,08:52:00
626,Airport,223,Trip Completed,11-07-2016 12:10,11-07-2016,12:10:00,11-07-2016 13:00,11-07-2016,13:00:00
857,City,223,Trip Completed,11-07-2016 17:52,11-07-2016,17:52:00,11-07-2016 18:42,11-07-2016,18:42:00
2679,Airport,223,Trip Completed,12-07-2016 23:54,12-07-2016,23:54:00,13-07-2016 01:10,13-07-2016,01:10:37
3098,Airport,223,Trip Completed,13-07-2016 08:22,13-07-2016,08:22:37,13-07-2016 08:54,13-07-2016,08:54:31
3344,Airport,223,Trip Completed,13-07-2016 13:03,13-07-2016,13:03:19,13-07-2016 13:56,13-07-2016,13:56:02
4428,City,223,Trip Completed,14-07-2016 08:18,14-07-2016,08:18:15,14-07-2016 09:19,14-07-2016,09:19:54
5198,Airport,223,Trip Completed,14-07-2016 20:45,14-07-2016,20:45:20,14-07-2016 21:38,14-07-2016,21:38:07
5368,City,223,Trip Completed,14-07-2016 23:36,14-07-2016,23:36:12,15-07-2016 00:27,15-07-2016,00:27:56
5513,Airport,223,Trip Completed,15-07-2016 05:04,15-07-2016,05:04:25,15-07-2016 05:51,15-07-2016,05:51:20
5742,City,223,Trip Completed,15-07-2016 07:52,15-07-2016,07:52:18,15-07-2016 08:51,15-07-2016,08:51:49
6107,Airport,223,Trip Completed,15-07-2016 14:57,15-07-2016,14:57:34,15-07-2016 15:55,15-07-2016,15:55:36
6729,City,223,Trip Completed,15-07-2016 23:19,15-07-2016,23:19:07,16-07-2016 00:25,16-07-2016,00:25:05
904,Airport,224,Trip Completed,11-07-2016 18:11,11-07-2016,18:11:00,11-07-2016 19:23,11-07-2016,19:23:00
1459,Airport,224,Trip Completed,12-07-2016 04:59,12-07-2016,04:59:00,12-07-2016 05:41,12-07-2016,05:41:00
2636,Airport,224,Trip Completed,12-07-2016 22:18,12-07-2016,22:18:00,12-07-2016 23:29,12-07-2016,23:29:00
2816,City,224,Trip Completed,13-07-2016 05:12,13-07-2016,05:12:15,13-07-2016 06:08,13-07-2016,06:08:13
3341,Airport,224,Trip Completed,13-07-2016 12:51,13-07-2016,12:51:25,13-07-2016 13:32,13-07-2016,13:32:27
3657,Airport,224,Trip Completed,13-07-2016 19:20,13-07-2016,19:20:55,13-07-2016 20:33,13-07-2016,20:33:02
5032,City,224,Trip Completed,14-07-2016 19:07,14-07-2016,19:07:43,14-07-2016 19:44,14-07-2016,19:44:16
6763,City,224,Trip Completed,15-07-2016 00:04,15-07-2016,00:04:44,15-07-2016 01:06,15-07-2016,01:06:42
5649,Airport,224,Trip Completed,15-07-2016 06:51,15-07-2016,06:51:58,15-07-2016 07:44,15-07-2016,07:44:27
6430,City,224,Trip Completed,15-07-2016 19:51,15-07-2016,19:51:39,15-07-2016 20:56,15-07-2016,20:56:05
182,Airport,225,Trip Completed,11-07-2016 05:46,11-07-2016,05:46:00,11-07-2016 06:58,11-07-2016,06:58:00
621,Airport,225,Trip Completed,11-07-2016 12:07,11-07-2016,12:07:00,11-07-2016 13:04,11-07-2016,13:04:00
967,Airport,225,Trip Completed,11-07-2016 18:42,11-07-2016,18:42:00,11-07-2016 19:33,11-07-2016,19:33:00
1422,Airport,225,Trip Completed,12-07-2016 04:07,12-07-2016,04:07:00,12-07-2016 05:20,12-07-2016,05:20:00
1891,City,225,Trip Completed,12-07-2016 10:19,12-07-2016,10:19:00,12-07-2016 11:15,12-07-2016,11:15:00
2307,City,225,Trip Completed,12-07-2016 18:58,12-07-2016,18:58:00,12-07-2016 19:49,12-07-2016,19:49:00
3245,Airport,225,Trip Completed,13-07-2016 10:08,13-07-2016,10:08:23,13-07-2016 10:45,13-07-2016,10:45:06
3319,Airport,225,Trip Completed,13-07-2016 12:17,13-07-2016,12:17:16,13-07-2016 13:10,13-07-2016,13:10:59
3970,Airport,225,Trip Completed,13-07-2016 22:57,13-07-2016,22:57:04,14-07-2016 00:13,14-07-2016,00:13:33
4303,City,225,Trip Completed,14-07-2016 06:44,14-07-2016,06:44:29,14-07-2016 07:41,14-07-2016,07:41:36
5358,Airport,225,Trip Completed,14-07-2016 23:17,14-07-2016,23:17:20,15-07-2016 00:03,15-07-2016,00:03:26
5793,Airport,225,Trip Completed,15-07-2016 08:38,15-07-2016,08:38:57,15-07-2016 09:41,15-07-2016,09:41:56
6203,Airport,225,Trip Completed,15-07-2016 17:19,15-07-2016,17:19:51,15-07-2016 18:08,15-07-2016,18:08:55
642,City,226,Trip Completed,11-07-2016 12:34,11-07-2016,12:34:00,11-07-2016 13:51,11-07-2016,13:51:00
1119,Airport,226,Trip Completed,11-07-2016 20:31,11-07-2016,20:31:00,11-07-2016 21:13,11-07-2016,21:13:00
1861,City,226,Trip Completed,12-07-2016 09:56,12-07-2016,09:56:00,12-07-2016 10:34,12-07-2016,10:34:00
2168,Airport,226,Trip Completed,12-07-2016 17:29,12-07-2016,17:29:00,12-07-2016 18:32,12-07-2016,18:32:00
2853,Airport,226,Trip Completed,13-07-2016 05:36,13-07-2016,05:36:44,13-07-2016 06:25,13-07-2016,06:25:44
3299,City,226,Trip Completed,13-07-2016 11:44,13-07-2016,11:44:09,13-07-2016 12:20,13-07-2016,12:20:49
4285,City,226,Trip Completed,14-07-2016 06:33,14-07-2016,06:33:47,14-07-2016 07:45,14-07-2016,07:45:50
5210,City,226,Trip Completed,14-07-2016 20:56,14-07-2016,20:56:31,14-07-2016 22:08,14-07-2016,22:08:13
5400,Airport,226,Trip Completed,15-07-2016 01:05,15-07-2016,01:05:20,15-07-2016 02:04,15-07-2016,02:04:05
5553,Airport,226,Trip Completed,15-07-2016 05:34,15-07-2016,05:34:20,15-07-2016 06:19,15-07-2016,06:19:01
6031,Airport,226,Trip Completed,15-07-2016 12:53,15-07-2016,12:53:26,15-07-2016 13:51,15-07-2016,13:51:53
919,Airport,227,Trip Completed,11-07-2016 18:25,11-07-2016,18:25:00,11-07-2016 19:03,11-07-2016,19:03:00
1097,City,227,Trip Completed,11-07-2016 20:11,11-07-2016,20:11:00,11-07-2016 21:02,11-07-2016,21:02:00
1447,Airport,227,Trip Completed,12-07-2016 04:46,12-07-2016,04:46:00,12-07-2016 05:25,12-07-2016,05:25:00
2105,City,227,Trip Completed,12-07-2016 16:08,12-07-2016,16:08:00,12-07-2016 17:22,12-07-2016,17:22:00
2598,Airport,227,Trip Completed,12-07-2016 21:50,12-07-2016,21:50:00,12-07-2016 22:21,12-07-2016,22:21:00
3469,Airport,227,Trip Completed,13-07-2016 17:14,13-07-2016,17:14:33,13-07-2016 18:18,13-07-2016,18:18:36
3932,Airport,227,Trip Completed,13-07-2016 22:23,13-07-2016,22:23:24,13-07-2016 23:34,13-07-2016,23:34:04
5344,Airport,227,Trip Completed,14-07-2016 22:37,14-07-2016,22:37:51,14-07-2016 23:35,14-07-2016,23:35:14
6707,Airport,227,Trip Completed,15-07-2016 22:57,15-07-2016,22:57:48,16-07-2016 00:13,16-07-2016,00:13:56
10,City,228,Trip Completed,11-07-2016 00:54,11-07-2016,00:54:00,11-07-2016 01:59,11-07-2016,01:59:00
387,Airport,228,Trip Completed,11-07-2016 08:19,11-07-2016,08:19:00,11-07-2016 09:07,11-07-2016,09:07:00
586,City,228,Trip Completed,11-07-2016 11:13,11-07-2016,11:13:00,11-07-2016 11:51,11-07-2016,11:51:00
710,City,228,Trip Completed,11-07-2016 14:13,11-07-2016,14:13:00,11-07-2016 15:11,11-07-2016,15:11:00
1658,Airport,228,Trip Completed,12-07-2016 07:29,12-07-2016,07:29:00,12-07-2016 08:39,12-07-2016,08:39:00
2227,City,228,Trip Completed,12-07-2016 18:08,12-07-2016,18:08:00,12-07-2016 18:38,12-07-2016,18:38:00
2668,Airport,228,Trip Completed,12-07-2016 23:35,12-07-2016,23:35:00,13-07-2016 00:16,13-07-2016,00:16:45
3312,Airport,228,Trip Completed,13-07-2016 12:03,13-07-2016,12:03:56,13-07-2016 12:59,13-07-2016,12:59:09
4212,City,228,Trip Completed,14-07-2016 05:33,14-07-2016,05:33:45,14-07-2016 06:12,14-07-2016,06:12:49
6250,City,228,Trip Completed,15-07-2016 17:59,15-07-2016,17:59:51,15-07-2016 19:07,15-07-2016,19:07:30
6692,City,228,Trip Completed,15-07-2016 22:47,15-07-2016,22:47:49,15-07-2016 23:58,15-07-2016,23:58:03
1960,Airport,229,Trip Completed,12-07-2016 11:47,12-07-2016,11:47:00,12-07-2016 12:48,12-07-2016,12:48:00
3460,City,229,Trip Completed,13-07-2016 17:08,13-07-2016,17:08:08,13-07-2016 17:37,13-07-2016,17:37:06
4250,City,229,Trip Completed,14-07-2016 05:58,14-07-2016,05:58:18,14-07-2016 06:32,14-07-2016,06:32:28
4504,Airport,229,Trip Completed,14-07-2016 09:09,14-07-2016,09:09:21,14-07-2016 10:01,14-07-2016,10:01:21
5089,City,229,Trip Completed,14-07-2016 19:47,14-07-2016,19:47:25,14-07-2016 20:46,14-07-2016,20:46:26
5950,City,229,Trip Completed,15-07-2016 10:46,15-07-2016,10:46:39,15-07-2016 11:35,15-07-2016,11:35:30
205,Airport,230,Trip Completed,11-07-2016 06:10,11-07-2016,06:10:00,11-07-2016 07:10,11-07-2016,07:10:00
853,Airport,230,Trip Completed,11-07-2016 17:48,11-07-2016,17:48:00,11-07-2016 18:59,11-07-2016,18:59:00
1196,City,230,Trip Completed,11-07-2016 21:14,11-07-2016,21:14:00,11-07-2016 22:05,11-07-2016,22:05:00
1598,Airport,230,Trip Completed,12-07-2016 06:38,12-07-2016,06:38:00,12-07-2016 07:31,12-07-2016,07:31:00
2406,City,230,Trip Completed,12-07-2016 19:56,12-07-2016,19:56:00,12-07-2016 20:36,12-07-2016,20:36:00
4299,City,230,Trip Completed,14-07-2016 06:40,14-07-2016,06:40:36,14-07-2016 07:36,14-07-2016,07:36:47
4721,City,230,Trip Completed,14-07-2016 13:46,14-07-2016,13:46:22,14-07-2016 15:01,14-07-2016,15:01:57
4886,City,230,Trip Completed,14-07-2016 17:54,14-07-2016,17:54:45,14-07-2016 18:34,14-07-2016,18:34:05
5851,Airport,230,Trip Completed,15-07-2016 09:03,15-07-2016,09:03:42,15-07-2016 10:19,15-07-2016,10:19:50
6303,Airport,230,Trip Completed,15-07-2016 18:27,15-07-2016,18:27:59,15-07-2016 19:16,15-07-2016,19:16:04
292,City,231,Trip Completed,11-07-2016 07:14,11-07-2016,07:14:00,11-07-2016 07:51,11-07-2016,07:51:00
384,Airport,231,Trip Completed,11-07-2016 08:18,11-07-2016,08:18:00,11-07-2016 08:54,11-07-2016,08:54:00
1296,Airport,231,Trip Completed,11-07-2016 22:27,11-07-2016,22:27:00,11-07-2016 23:37,11-07-2016,23:37:00
1978,City,231,Trip Completed,12-07-2016 12:20,12-07-2016,12:20:00,12-07-2016 12:59,12-07-2016,12:59:00
3303,City,231,Trip Completed,13-07-2016 11:47,13-07-2016,11:47:13,13-07-2016 13:03,13-07-2016,13:03:23
3953,Airport,231,Trip Completed,13-07-2016 22:49,13-07-2016,22:49:28,13-07-2016 23:52,13-07-2016,23:52:32
4199,City,231,Trip Completed,14-07-2016 05:32,14-07-2016,05:32:23,14-07-2016 06:29,14-07-2016,06:29:10
4773,Airport,231,Trip Completed,14-07-2016 15:55,14-07-2016,15:55:15,14-07-2016 16:54,14-07-2016,16:54:23
5217,City,231,Trip Completed,14-07-2016 20:53,14-07-2016,20:53:25,14-07-2016 21:39,14-07-2016,21:39:30
5870,Airport,231,Trip Completed,15-07-2016 09:23,15-07-2016,09:23:39,15-07-2016 10:17,15-07-2016,10:17:51
5964,City,231,Trip Completed,15-07-2016 10:52,15-07-2016,10:52:25,15-07-2016 11:51,15-07-2016,11:51:19
6082,City,231,Trip Completed,15-07-2016 14:18,15-07-2016,14:18:11,15-07-2016 15:27,15-07-2016,15:27:41
206,City,232,Trip Completed,11-07-2016 06:07,11-07-2016,06:07:00,11-07-2016 06:37,11-07-2016,06:37:00
595,City,232,Trip Completed,11-07-2016 11:31,11-07-2016,11:31:00,11-07-2016 12:41,11-07-2016,12:41:00
2310,City,232,Trip Completed,12-07-2016 18:56,12-07-2016,18:56:00,12-07-2016 20:03,12-07-2016,20:03:00
2880,Airport,232,Trip Completed,13-07-2016 05:53,13-07-2016,05:53:50,13-07-2016 07:00,13-07-2016,07:00:15
3585,City,232,Trip Completed,13-07-2016 18:29,13-07-2016,18:29:57,13-07-2016 19:33,13-07-2016,19:33:43
4515,City,232,Trip Completed,14-07-2016 09:16,14-07-2016,09:16:06,14-07-2016 10:23,14-07-2016,10:23:37
5636,City,232,Trip Completed,15-07-2016 06:38,15-07-2016,06:38:59,15-07-2016 07:34,15-07-2016,07:34:28
6132,Airport,232,Trip Completed,15-07-2016 15:37,15-07-2016,15:37:04,15-07-2016 16:27,15-07-2016,16:27:51
6540,City,232,Trip Completed,15-07-2016 20:57,15-07-2016,20:57:08,15-07-2016 22:07,15-07-2016,22:07:06
301,City,233,Trip Completed,11-07-2016 07:17,11-07-2016,07:17:00,11-07-2016 08:18,11-07-2016,08:18:00
1057,Airport,233,Trip Completed,11-07-2016 19:53,11-07-2016,19:53:00,11-07-2016 20:42,11-07-2016,20:42:00
1408,Airport,233,Trip Completed,12-07-2016 03:13,12-07-2016,03:13:00,12-07-2016 04:08,12-07-2016,04:08:00
1453,City,233,Trip Completed,12-07-2016 04:53,12-07-2016,04:53:00,12-07-2016 05:54,12-07-2016,05:54:00
1882,Airport,233,Trip Completed,12-07-2016 10:00,12-07-2016,10:00:00,12-07-2016 11:05,12-07-2016,11:05:00
2111,Airport,233,Trip Completed,12-07-2016 16:25,12-07-2016,16:25:00,12-07-2016 17:25,12-07-2016,17:25:00
2360,City,233,Trip Completed,12-07-2016 19:27,12-07-2016,19:27:00,12-07-2016 19:59,12-07-2016,19:59:00
3207,City,233,Trip Completed,13-07-2016 09:44,13-07-2016,09:44:54,13-07-2016 10:39,13-07-2016,10:39:14
3304,Airport,233,Trip Completed,13-07-2016 11:44,13-07-2016,11:44:02,13-07-2016 12:28,13-07-2016,12:28:39
4122,Airport,233,Trip Completed,14-07-2016 04:30,14-07-2016,04:30:34,14-07-2016 05:24,14-07-2016,05:24:45
4683,City,233,Trip Completed,14-07-2016 12:48,14-07-2016,12:48:16,14-07-2016 13:33,14-07-2016,13:33:54
5470,City,233,Trip Completed,15-07-2016 04:45,15-07-2016,04:45:25,15-07-2016 06:00,15-07-2016,06:00:45
6116,City,233,Trip Completed,15-07-2016 15:17,15-07-2016,15:17:34,15-07-2016 15:46,15-07-2016,15:46:10
6393,Airport,233,Trip Completed,15-07-2016 19:20,15-07-2016,19:20:44,15-07-2016 20:19,15-07-2016,20:19:01
6643,City,233,Trip Completed,15-07-2016 22:08,15-07-2016,22:08:28,15-07-2016 22:49,15-07-2016,22:49:26
91,Airport,234,Trip Completed,11-07-2016 04:49,11-07-2016,04:49:00,11-07-2016 05:39,11-07-2016,05:39:00
756,Airport,234,Trip Completed,11-07-2016 16:04,11-07-2016,16:04:00,11-07-2016 16:38,11-07-2016,16:38:00
1680,City,234,Trip Completed,12-07-2016 07:48,12-07-2016,07:48:00,12-07-2016 08:45,12-07-2016,08:45:00
2047,City,234,Trip Completed,12-07-2016 14:42,12-07-2016,14:42:00,12-07-2016 15:24,12-07-2016,15:24:00
2866,Airport,234,Trip Completed,13-07-2016 05:39,13-07-2016,05:39:33,13-07-2016 06:15,13-07-2016,06:15:26
3631,City,234,Trip Completed,13-07-2016 19:02,13-07-2016,19:02:02,13-07-2016 19:58,13-07-2016,19:58:53
4316,City,234,Trip Completed,14-07-2016 06:54,14-07-2016,06:54:05,14-07-2016 08:07,14-07-2016,08:07:31
5364,City,234,Trip Completed,14-07-2016 23:24,14-07-2016,23:24:48,15-07-2016 00:04,15-07-2016,00:04:20
5605,City,234,Trip Completed,15-07-2016 06:15,15-07-2016,06:15:03,15-07-2016 07:03,15-07-2016,07:03:22
9,Airport,235,Trip Completed,11-07-2016 00:45,11-07-2016,00:45:00,11-07-2016 02:00,11-07-2016,02:00:00
448,City,235,Trip Completed,11-07-2016 09:13,11-07-2016,09:13:00,11-07-2016 10:08,11-07-2016,10:08:00
1203,City,235,Trip Completed,11-07-2016 21:18,11-07-2016,21:18:00,11-07-2016 22:31,11-07-2016,22:31:00
2010,Airport,235,Trip Completed,12-07-2016 13:28,12-07-2016,13:28:00,12-07-2016 14:02,12-07-2016,14:02:00
4305,City,235,Trip Completed,14-07-2016 06:46,14-07-2016,06:46:32,14-07-2016 07:58,14-07-2016,07:58:29
4687,Airport,235,Trip Completed,14-07-2016 12:59,14-07-2016,12:59:26,14-07-2016 13:59,14-07-2016,13:59:44
4940,City,235,Trip Completed,14-07-2016 18:24,14-07-2016,18:24:42,14-07-2016 18:55,14-07-2016,18:55:35
5175,City,235,Trip Completed,14-07-2016 20:27,14-07-2016,20:27:44,14-07-2016 21:40,14-07-2016,21:40:19
5753,City,235,Trip Completed,15-07-2016 08:05,15-07-2016,08:05:17,15-07-2016 08:43,15-07-2016,08:43:50
5996,Airport,235,Trip Completed,15-07-2016 11:55,15-07-2016,11:55:21,15-07-2016 12:40,15-07-2016,12:40:36
6435,City,235,Trip Completed,15-07-2016 19:52,15-07-2016,19:52:36,15-07-2016 20:42,15-07-2016,20:42:24
6562,Airport,235,Trip Completed,15-07-2016 21:04,15-07-2016,21:04:00,15-07-2016 21:35,15-07-2016,21:35:47
872,Airport,236,Trip Completed,11-07-2016 17:57,11-07-2016,17:57:00,11-07-2016 18:39,11-07-2016,18:39:00
1652,Airport,236,Trip Completed,12-07-2016 07:16,12-07-2016,07:16:00,12-07-2016 08:25,12-07-2016,08:25:00
2000,Airport,236,Trip Completed,12-07-2016 12:59,12-07-2016,12:59:00,12-07-2016 13:43,12-07-2016,13:43:00
3380,Airport,236,Trip Completed,13-07-2016 14:23,13-07-2016,14:23:37,13-07-2016 15:31,13-07-2016,15:31:24
4060,City,236,Trip Completed,14-07-2016 01:37,14-07-2016,01:37:38,14-07-2016 02:35,14-07-2016,02:35:52
4177,City,236,Trip Completed,14-07-2016 05:17,14-07-2016,05:17:09,14-07-2016 06:26,14-07-2016,06:26:11
4635,City,236,Trip Completed,14-07-2016 11:30,14-07-2016,11:30:28,14-07-2016 12:33,14-07-2016,12:33:10
6568,Airport,236,Trip Completed,15-07-2016 21:08,15-07-2016,21:08:42,15-07-2016 22:12,15-07-2016,22:12:13
6743,Airport,236,Trip Completed,15-07-2016 23:44,15-07-2016,23:44:23,16-07-2016 00:30,16-07-2016,00:30:46
1343,City,237,Trip Completed,11-07-2016 23:37,11-07-2016,23:37:00,12-07-2016 00:32,12-07-2016,00:32:00
1519,Airport,237,Trip Completed,12-07-2016 05:43,12-07-2016,05:43:00,12-07-2016 06:22,12-07-2016,06:22:00
2076,Airport,237,Trip Completed,12-07-2016 15:31,12-07-2016,15:31:00,12-07-2016 16:47,12-07-2016,16:47:00
2136,City,237,Trip Completed,12-07-2016 17:15,12-07-2016,17:15:00,12-07-2016 18:13,12-07-2016,18:13:00
2650,Airport,237,Trip Completed,12-07-2016 22:54,12-07-2016,22:54:00,12-07-2016 23:40,12-07-2016,23:40:00
2793,Airport,237,Trip Completed,13-07-2016 04:54,13-07-2016,04:54:29,13-07-2016 05:48,13-07-2016,05:48:25
3012,City,237,Trip Completed,13-07-2016 07:22,13-07-2016,07:22:01,13-07-2016 08:07,13-07-2016,08:07:40
3847,Airport,237,Trip Completed,13-07-2016 21:36,13-07-2016,21:36:57,13-07-2016 22:33,13-07-2016,22:33:05
4607,City,237,Trip Completed,14-07-2016 10:28,14-07-2016,10:28:45,14-07-2016 10:49,14-07-2016,10:49:32
4654,Airport,237,Trip Completed,14-07-2016 11:57,14-07-2016,11:57:13,14-07-2016 13:09,14-07-2016,13:09:47
4941,Airport,237,Trip Completed,14-07-2016 18:23,14-07-2016,18:23:42,14-07-2016 19:39,14-07-2016,19:39:57
1526,City,238,Trip Completed,12-07-2016 05:56,12-07-2016,05:56:00,12-07-2016 06:52,12-07-2016,06:52:00
1839,City,238,Trip Completed,12-07-2016 09:44,12-07-2016,09:44:00,12-07-2016 10:54,12-07-2016,10:54:00
2268,City,238,Trip Completed,12-07-2016 18:35,12-07-2016,18:35:00,12-07-2016 19:28,12-07-2016,19:28:00
3069,City,238,Trip Completed,13-07-2016 08:00,13-07-2016,08:00:19,13-07-2016 08:53,13-07-2016,08:53:44
4039,City,238,Trip Completed,14-07-2016 00:38,14-07-2016,00:38:22,14-07-2016 01:48,14-07-2016,01:48:00
4446,Airport,238,Trip Completed,14-07-2016 08:31,14-07-2016,08:31:12,14-07-2016 09:01,14-07-2016,09:01:25
6021,Airport,238,Trip Completed,15-07-2016 12:44,15-07-2016,12:44:52,15-07-2016 13:12,15-07-2016,13:12:07
74,Airport,239,Trip Completed,11-07-2016 04:38,11-07-2016,04:38:00,11-07-2016 05:44,11-07-2016,05:44:00
1959,City,239,Trip Completed,12-07-2016 11:48,12-07-2016,11:48:00,12-07-2016 12:20,12-07-2016,12:20:00
2169,Airport,239,Trip Completed,12-07-2016 17:30,12-07-2016,17:30:00,12-07-2016 18:51,12-07-2016,18:51:00
3422,City,239,Trip Completed,13-07-2016 15:44,13-07-2016,15:44:39,13-07-2016 16:11,13-07-2016,16:11:42
3613,Airport,239,Trip Completed,13-07-2016 18:47,13-07-2016,18:47:13,13-07-2016 20:06,13-07-2016,20:06:50
4485,Airport,239,Trip Completed,14-07-2016 08:57,14-07-2016,08:57:14,14-07-2016 09:44,14-07-2016,09:44:52
4929,City,239,Trip Completed,14-07-2016 18:24,14-07-2016,18:24:42,14-07-2016 18:51,14-07-2016,18:51:37
5676,City,239,Trip Completed,15-07-2016 07:10,15-07-2016,07:10:20,15-07-2016 08:23,15-07-2016,08:23:20
6590,City,239,Trip Completed,15-07-2016 21:33,15-07-2016,21:33:54,15-07-2016 22:26,15-07-2016,22:26:09
1496,Airport,240,Trip Completed,12-07-2016 05:33,12-07-2016,05:33:00,12-07-2016 06:10,12-07-2016,06:10:00
2589,City,240,Trip Completed,12-07-2016 21:47,12-07-2016,21:47:00,12-07-2016 22:58,12-07-2016,22:58:00
3668,Airport,240,Trip Completed,13-07-2016 19:26,13-07-2016,19:26:50,13-07-2016 20:32,13-07-2016,20:32:44
4978,City,240,Trip Completed,14-07-2016 18:42,14-07-2016,18:42:23,14-07-2016 19:28,14-07-2016,19:28:46
5487,City,240,Trip Completed,15-07-2016 04:50,15-07-2016,04:50:54,15-07-2016 06:03,15-07-2016,06:03:05
6270,City,240,Trip Completed,15-07-2016 18:08,15-07-2016,18:08:33,15-07-2016 19:05,15-07-2016,19:05:19
884,Airport,241,Trip Completed,11-07-2016 18:03,11-07-2016,18:03:00,11-07-2016 18:37,11-07-2016,18:37:00
